PC1,PC2,PC3
6.130811591544104822e+00,2.823698723219740803e+00,-9.643033214320380075e-01
4.664428034271036694e+00,2.910997377911293427e+00,-1.782607604858177153e+00
5.725882440407546348e+00,2.849536452588032898e+00,-9.130350466220564787e-01
8.726208918385719215e+00,3.125311813661392879e+00,-1.430157969307420229e+00
-1.012288210621936191e+00,2.653391748825172147e+00,-1.258225464557222395e+00
5.799026303271388016e+00,2.926940503006016048e+00,-6.139016269396897485e-01
1.275519635868061608e+00,2.805512083988489280e+00,-1.177253854443217396e+00
-8.647469896026563907e-01,2.693046018423419952e+00,-1.120752903612823870e+00
2.908464526647720483e+00,2.489703287738018744e+00,-2.413054725008358048e+00
-1.765441405871974956e+00,2.173658391373078480e+00,-1.534501566136041717e+00
-1.259931210946841684e+00,2.187675799639186014e+00,-1.502619235434734080e+00
2.203071834607031043e+00,2.364192085350377504e+00,-1.352001125096000678e+00
2.506951580483158804e+00,2.418996108957043756e+00,-1.410660421732851555e+00
-7.120804086142803468e-01,2.283049741375497099e+00,-1.448609386293104206e+00
4.845677699780351344e-02,2.353692235509572850e+00,-1.617264208852275953e+00
3.087839245712054037e+00,2.565938761857629036e+00,-1.923228477741695697e+00
1.237036726185847035e+00,2.374899370828619904e+00,-1.288292482113563509e+00
-1.025959907734367516e+00,2.329314202121454791e+00,-1.532918364120712917e+00
-1.134759105684503000e-01,2.412041556376689488e+00,-1.694593855689203954e+00
3.362004880496126447e+00,2.629945348803798488e+00,-1.904698548799970581e+00
1.431405220828153357e+00,2.146363353677026797e+00,-9.376092022545896576e-01
1.032077133834597404e+01,2.891692517574584009e+00,-2.435489305360744261e+00
-1.355662773083505801e+00,2.211404107589522550e+00,-1.904213016353934362e+00
2.441808019370878657e+00,2.432687303214528196e+00,-2.031042762593898932e+00
7.338609035229600508e+00,2.838527050996055845e+00,-2.781756359874067108e+00
-1.520398584158968447e+00,2.255094473034024105e+00,-1.822411759312136725e+00
4.519521446926002106e+00,2.564433126009506569e+00,-1.889471968814539826e+00
1.111229424062261728e+01,2.970879652486797973e+00,-2.172157399781184939e+00
-1.455255548458676884e+00,2.229140920362319367e+00,-1.403009338643741888e+00
8.186413844344034851e-01,2.331384303165889182e+00,-1.361802645856401650e+00
9.680296222633328895e+00,3.040839972281917269e+00,-2.814063572798900736e+00
1.372535165902932164e+01,3.076091409785926878e+00,-1.407889970688033898e+00
-1.248481697874146423e+00,2.217882691649099236e+00,-1.938328796051794534e+00
-3.552527287747652140e-01,2.477512635306021949e+00,-1.855987142813337654e+00
-5.207991185755140862e-01,2.382448932867824443e+00,-1.442543373290160913e+00
-4.381484189020654757e-03,2.444725236471037899e+00,-1.798108017215078513e+00
-1.749454457284572273e+00,2.486413515949219111e+00,-1.512101675749333518e+00
-1.416023980061692278e+00,2.332432111436583799e+00,-1.426421987250935164e+00
-1.327233703776413698e+00,2.207136010060793740e+00,-1.876080548711743790e+00
-1.310490068838093602e+00,2.229946433178361609e+00,-1.874803968433984336e+00
-1.852051762075012986e+00,2.250030921591004152e+00,-1.412666638737964053e+00
-1.262746801089074333e+00,2.252499903051981001e+00,-1.462629765383492764e+00
-1.417185526045733779e+00,2.238084553049542791e+00,-1.400400607280022802e+00
-1.674660590033327789e+00,2.424937396141557677e+00,-1.806175935496155516e+00
-1.191111452525134284e+00,2.518822197932856444e+00,-1.843347105809588049e+00
-1.917504923533052130e+00,2.426710511598197950e+00,-1.385856526099189967e+00
-1.905441915473007120e+00,2.372915450775097579e+00,-1.307494697207330914e+00
-1.860050805969943655e+00,2.377000054403083595e+00,-1.280768675761141173e+00
-5.636311881315007044e-01,2.655412023228301610e+00,-8.749270099715475979e-01
-5.090652910872527359e-01,2.711410541507106586e+00,-1.114252031360113193e+00
-1.181974698986097971e+00,2.441822888682330550e+00,-1.774352228452891200e+00
-7.451986306314861697e-01,2.534947713625158805e+00,-1.510920871817156952e+00
8.248445559856835141e-01,2.408192656316568758e+00,-1.996532969085058840e+00
8.566726486738790447e-01,2.445467603290478298e+00,-2.379342842639003308e+00
-4.197729839622499348e-01,2.365707806321062812e+00,-1.879922331932595503e+00
-1.223563761831303776e+00,2.282421806468414527e+00,-1.997477703792067016e+00
-1.324271264276013715e+00,2.213886846422307375e+00,-1.555131919181254485e+00
-1.153958279621581262e+00,2.313714520265089281e+00,-1.957440595707517828e+00
-1.878299278695610086e+00,2.194102823306641969e+00,-1.470800394242495868e+00
-1.248481777324417674e+00,2.217882626835822713e+00,-1.938328772960032476e+00
-3.552635226616216446e-01,2.477503829959447401e+00,-1.855984005632507428e+00
-5.207675995178904227e-01,2.382474645220544307e+00,-1.442552534122091501e+00
-4.336015933766593916e-03,2.444762328183316402e+00,-1.798121232300679662e+00
-1.749420577418887346e+00,2.486441154182157387e+00,-1.512111522736482527e+00
-1.416030199882930329e+00,2.332427037482931897e+00,-1.426420179495840435e+00
-1.327203694273944468e+00,2.207160490961258770e+00,-1.876089270800193498e+00
-1.310433352694432951e+00,2.229992700598794730e+00,-1.874820452653342295e+00
-1.852036223871957210e+00,2.250043597216093705e+00,-1.412671154826877551e+00
-1.262793971850141750e+00,2.252461422483776232e+00,-1.462616055474417198e+00
-1.417184561292439637e+00,2.238085340067900830e+00,-1.400400887679992046e+00
-1.674662383339451388e+00,2.424935933213315131e+00,-1.806175414282095160e+00
-1.191094348016729976e+00,2.518836151305398285e+00,-1.843352077136098499e+00
-1.917583318250735358e+00,2.426646559412300341e+00,-1.385833741127585839e+00
-1.905439407114442263e+00,2.372917497022829281e+00,-1.307495426247250681e+00
-1.859997233787018311e+00,2.377043757069572383e+00,-1.280784246206482235e+00
-5.635738931358634796e-01,2.655458762859749466e+00,-8.749436624308870591e-01
-5.090353837351322408e-01,2.711434939076216022e+00,-1.114260723759154192e+00
-1.181953905715098063e+00,2.441839851242713522e+00,-1.774358271896930406e+00
-7.452162345415958011e-01,2.534933352854878308e+00,-1.510915755342427280e+00
8.248191886490653379e-01,2.408171962363263141e+00,-1.996525596215283693e+00
8.566113471145612168e-01,2.445417595218083218e+00,-2.379325025695086637e+00
-1.316266777605395788e+00,2.280054161797426371e+00,-1.831930288185396050e+00
-1.218472662438101928e+00,2.274698446051404588e+00,-1.941100624111268269e+00
-1.324297017513949681e+00,2.213865837661658453e+00,-1.555124434151492041e+00
-1.154078839733240880e+00,2.313616170747410994e+00,-1.957405555607853787e+00
-1.878338163928386040e+00,2.194071101837280047e+00,-1.470789092474330761e+00
4.409333824322475337e+00,8.011223445912942775e-01,-2.011741051551271031e+00
3.650332522229622789e+00,7.317863457558693163e-01,-1.416258647472602217e+00
2.293871438160701270e+00,7.578146661993350186e-01,-1.578451012405556853e+00
-1.318523695999867407e+00,5.963603039803788697e-01,-1.589534078451699806e+00
1.100169094189333563e-01,6.330096007863610374e-01,-1.352656929864789914e+00
-1.474231370502677940e+00,6.888070104795778192e-01,-1.994295489927693232e+00
-1.062284252013435459e+00,6.273162446719395824e-01,-1.367145710741411335e+00
-8.859061224677825530e-01,6.328388739948043185e-01,-1.383201611257231178e+00
-1.010726850463131266e+00,6.027636579599490174e-01,-1.199718516221152553e+00
5.162782670722124156e-02,7.800059248078097252e-01,-1.651313110690862729e+00
-1.865372396444224146e+00,6.341741161194447418e-01,-1.224746060843556750e+00
3.507422395610095833e+00,9.847861764912089200e-01,-1.687817153002952431e+00
6.365851138167061274e-01,8.461199421667262577e-01,-1.627322655309119348e+00
-7.803677342410521023e-01,7.345986048863618612e-01,-1.312999642808661882e+00
2.426631058959999532e+00,8.671197844867686300e-01,-1.074754648428493109e+00
4.563972018268024122e+00,1.073789682107550325e+00,-1.520000196140365745e+00
-9.857147613130984309e-01,7.549345691374910183e-01,-1.143960288495435851e+00
1.427145838008883505e+00,9.487687710166092803e-01,-1.501192639643405879e+00
1.748411930059130315e+00,1.101042937198264626e+00,-2.081617987309227757e+00
5.124850795427182248e+00,1.044437706530824350e+00,-6.766705612237225997e-01
6.765844648661385463e+00,1.333556310267491662e+00,-1.690130119763614047e+00
-1.806923685563988080e+00,8.859686921461897846e-01,-1.404874043082157797e+00
1.064372461998106534e+00,1.067799764326641920e+00,-1.662095756763710686e+00
5.269395763240050989e+00,1.225305848837334954e+00,-1.454932182454646838e+00
-1.183898773245391167e+00,8.443329900432838819e-01,-8.903295262208112959e-01
-3.541717612826045802e-01,9.801231683899569447e-01,-1.321165689826566236e+00
4.409209166846824957e+00,8.010206525603524863e-01,-2.011704820576444064e+00
3.650822412602382716e+00,7.321859844192133426e-01,-1.416401031278071709e+00
2.293038697167257389e+00,7.571353397295028653e-01,-1.578208981048727200e+00
-1.318912854778673260e+00,5.960428392926887531e-01,-1.589420971701824392e+00
1.094018281187016106e-01,6.325078349172181813e-01,-1.352478160039805033e+00
-1.473863527096654691e+00,6.891070866910674608e-01,-1.994402401487664012e+00
-1.062089076746997929e+00,6.274754631153589557e-01,-1.367202437304565255e+00
-8.851605611220189074e-01,6.334470817821576949e-01,-1.383418304353326800e+00
-1.011225866267050355e+00,6.023565750288385479e-01,-1.199573480161858052e+00
5.088135735835713769e-02,7.793969762972954296e-01,-1.651096153688913937e+00
-1.865407093512699399e+00,6.341458112356617161e-01,-1.224735976341139843e+00
3.508584265027368421e+00,9.857339965887612632e-01,-1.688154843633935531e+00
6.362259531903307064e-01,8.458269491204619683e-01,-1.627218267348870206e+00
-7.811625207048978892e-01,7.339502406446521965e-01,-1.312768642716497514e+00
2.426976576839790400e+00,8.674016481675417278e-01,-1.074855071203297374e+00
4.564528476618083808e+00,1.074243625037622607e+00,-1.520161927543700831e+00
-9.866158522399269826e-01,7.541994847317277095e-01,-1.143698391625503241e+00
1.427380363859686030e+00,9.489600905500108485e-01,-1.501260803226474483e+00
1.748506203481032584e+00,1.101119842780437175e+00,-2.081645387334440489e+00
5.472967032521696140e+00,1.031415170912040491e+00,-4.891886595702217844e-01
6.764455914669470715e+00,1.332423420488207499e+00,-1.689726492255199108e+00
-1.806201119396742882e+00,8.865581411194953798e-01,-1.405084052762520130e+00
1.065470737148232372e+00,1.068695706025817982e+00,-1.662414964088497538e+00
5.270315184479470005e+00,1.226055886591907340e+00,-1.455199406923991301e+00
-1.183899227246941299e+00,8.443326196817035889e-01,-8.903293942678847106e-01
-3.545574809996674959e-01,9.798085091912385192e-01,-1.321053582620109967e+00
-1.793218248016414718e+00,5.157674904881583977e-01,-1.900228959214717239e+00
-1.800216930535212256e+00,5.530775896377992940e-01,-1.935419779114254890e+00
-1.339077192806396477e+00,6.214877098704052472e-01,-1.858843719754224910e+00
-1.133838917800897184e+00,6.441621542071807038e-01,-2.050806506162579090e+00
-9.356507236071860412e-01,6.639088979351734920e-01,-1.913292440074719547e+00
-1.237006795434772988e+00,6.986512190223506114e-01,-2.149032079521872696e+00
6.606160328479179222e-01,9.561292431357577559e-01,-2.145354678076687449e+00
-1.278414695403674139e+00,7.311749380919287944e-01,-1.987502593877645385e+00
-1.671267783013608899e+00,6.932461852734564944e-01,-1.924125067344842677e+00
-1.515096838682833846e+00,8.481606034534436844e-01,-1.772602986648379009e+00
6.330764477070475182e-01,9.359140859136885204e-01,-1.847063345266782619e+00
8.308593806406990856e-01,1.044576888203884169e+00,-1.965187146358132519e+00
-1.202094176629873834e+00,7.795316657216191381e-01,-1.624535020783826944e+00
-9.673220163390476856e-01,8.886211247632371801e-01,-1.229013258022885857e+00
1.713690397216661720e+00,1.311846957759968957e+00,-2.517376025707106724e+00
-3.973434234054114556e-01,9.492602854461633655e-01,-1.557378554880921140e+00
-1.794227039460993156e+00,5.149445470564818494e-01,-1.899935759811767433e+00
-1.800681340070966030e+00,5.526987375181557915e-01,-1.935284801166792246e+00
-1.338848659776056715e+00,6.216741406309453932e-01,-1.858910141558661966e+00
-1.133873796469992312e+00,6.441337011787654498e-01,-2.050796368878991416e+00
-9.358583385160994528e-01,6.637395315844507593e-01,-1.913232098001376169e+00
-8.030859666397933694e-01,7.276505197531216718e-01,-2.077107438983339271e+00
6.599920077171469446e-01,9.556201811434807958e-01,-2.145173308779048327e+00
-1.278648404051686338e+00,7.309842852093718646e-01,-1.987434667809844235e+00
-1.671765754613962596e+00,6.928399541739810319e-01,-1.923980334777279477e+00
-1.515652899781537499e+00,8.477069845897544642e-01,-1.772441370703854879e+00
6.341815669305429504e-01,9.368156108136891369e-01,-1.847384541781938339e+00
8.305150545149769803e-01,1.044295996722259812e+00,-1.965087069959760679e+00
-1.202478273291394784e+00,7.792183305655506764e-01,-1.624423385309083034e+00
-9.677132748750233437e-01,8.883019471532376254e-01,-1.228899540990724848e+00
1.713640184645207842e+00,1.311805995769175226e+00,-2.517361431713422526e+00
-3.977434668713836774e-01,9.489339413395829759e-01,-1.557262284559629784e+00
4.499558700791429722e+00,-1.171592198376675498e+00,8.204815206831872487e-02
3.028374837252103990e+00,-1.179707903852887707e+00,-2.201123385219195816e-01
1.696460518135265660e+00,-1.269861423798141153e+00,-2.740147099910639206e-02
-1.750685503044165037e+00,-1.407901314082893096e+00,-1.291063463294682689e-01
3.192906155880058661e-01,-1.371270780766596031e+00,3.379058140227251261e-01
4.950136052353728111e+00,-1.101624942431983278e+00,2.747576825640591913e-01
5.970946001329560104e+00,-9.602204382969929952e-01,-1.245679287411151082e-01
1.936919854352523007e+00,-1.139556768613400273e+00,-1.312214906704106676e-01
-1.266011456184125805e+00,-1.289868161030816696e+00,-1.280269056527326699e-01
1.397099128071315866e+00,-1.119108727719126728e+00,-1.929606538212133016e-01
7.817250221840962965e+00,-8.913811993641509446e-01,4.766618656063228432e-01
1.154975129980931747e+01,-7.126463912748399743e-01,7.542188053550599180e-01
-1.764209179801156102e+00,-1.156021152178402955e+00,-9.415707045340815373e-02
4.499448752966006104e+00,-1.171681890692412020e+00,8.208010776832297406e-02
3.028258068053388374e+00,-1.179803160851369936e+00,-2.200784002291927832e-01
1.696317836798072021e+00,-1.269977819183825352e+00,-2.736000149309281149e-02
-1.750490373177882253e+00,-1.407742132675631641e+00,-1.291630596973295519e-01
3.193407941093433511e-01,-1.371229846552920906e+00,3.378912299255104612e-01
4.949990113555410964e+00,-1.101743995162006939e+00,2.748000988323212601e-01
5.971054666600604577e+00,-9.601317922527212723e-01,-1.245995116741016595e-01
1.936924031166785021e+00,-1.139553361286860689e+00,-1.312227046373356520e-01
-1.266040807384347433e+00,-1.289892104906990467e+00,-1.280183748960266321e-01
1.397313734604102686e+00,-1.118933657800065706e+00,-1.930230279696266704e-01
7.817332974973528970e+00,-8.913136917070811904e-01,4.766378138866231851e-01
1.154966309865814900e+01,-7.127183432708745769e-01,7.542444405098790439e-01
2.652932608009785365e-01,-1.022139365437233494e+00,1.018206006706001698e-01
4.316379990813973277e-01,-1.018949846345771126e+00,-1.373991848977742514e-01
4.385569796793676312e-01,-9.250446229575524093e-01,-3.016648828506487412e-01
4.914552870030498150e-02,-9.561442228406871191e-01,-2.229479671725688172e-01
-8.513699180476812511e-01,-1.134686000354381052e+00,1.317640105246803417e-01
8.679763032544920431e-01,-9.001462250607210613e-01,-5.459780565785695705e-01
1.390950444460354429e+00,-8.099378287179350711e-01,-7.471731341283613936e-01
-1.797463721619488419e+00,-1.128638869985841398e+00,5.292061815915394263e-02
2.652646133031599796e-01,-1.022162735252957644e+00,1.018289269002699005e-01
4.318188165488093255e-01,-1.018802340587332322e+00,-1.374517384496238837e-01
4.386375309044145410e-01,-9.249789115541477980e-01,-3.016882945986542053e-01
4.885494500808965773e-02,-9.563812727702301064e-01,-2.228635107018857031e-01
-8.513647310799699053e-01,-1.134681768973324845e+00,1.317625029624936994e-01
8.677790622810011012e-01,-9.003071286493312675e-01,-5.459207296295994771e-01
1.390662198876122524e+00,-8.101729712853389387e-01,-7.470893572152501605e-01
-1.797498702438932616e+00,-1.128667406345612134e+00,5.293078513214999337e-02
-4.144718559901524046e-01,8.000656658019531520e-01,5.811917941767981155e-01
-7.990761885593818947e-01,6.639148302071096186e-01,1.240995724739122785e+00
4.479737218232167528e+00,1.065165971165376035e+00,5.788898108241349316e-01
3.355171631425192258e-01,8.360041413879321093e-01,7.973223819976738014e-01
-1.047999308150945108e+00,8.015152912152758713e-01,6.371868526781671038e-01
1.201996431823768169e-01,9.290176595398117465e-01,3.009985014254147329e-01
6.571915906120653350e-01,8.694782849363484889e-01,8.840336708922903464e-01
6.830804601824941313e-01,8.693852474708141376e-01,9.988745451478777682e-01
1.076102535181814979e+00,8.618579479195724868e-01,1.321077781122038441e+00
2.632743261836137716e+00,1.118292311064924327e+00,3.915415698897294350e-01
2.333356859330848909e+00,9.705443583143532615e-01,1.368092824972952259e+00
3.325472919865059218e+00,9.928870728877651208e-01,1.613077522343885128e+00
4.550788534755565884e+00,1.168890699659778765e+00,1.081457163213056738e+00
4.523911843614298878e-01,1.065578409307836649e+00,4.781915940592761372e-01
-1.357285101415455497e-01,9.737521464678858818e-01,9.358177989002934849e-01
1.188325990536405419e+00,1.045808044363347733e+00,9.509802615171296658e-01
5.363735948853929347e-01,1.059843528291065429e+00,7.103809882996729996e-01
1.130439376731128398e+01,1.621788781536513291e+00,6.638008037908484926e-01
2.631629635699224146e+00,1.157289263468422646e+00,1.045065951322867948e+00
2.418228273703856512e+00,1.157208519705065886e+00,1.226789519888553448e+00
6.580723080192651508e+00,1.402545844622768545e+00,1.124000117881719385e+00
1.090297376470778401e+00,1.130789949137763983e+00,1.143334580476986329e+00
-3.747429848246672801e-01,1.095814318589803271e+00,1.005998337434667711e+00
6.015966662360249240e-01,1.112056463462865796e+00,1.127744902644768565e+00
2.981910408672686086e-02,1.053862153785616762e+00,1.465266471371508228e+00
3.826227844070572148e-01,1.339338486537380302e+00,1.089565672840459243e+00
-2.966689824540358345e+00,1.121614159034038938e+00,8.932205311095077205e-01
-2.855957160234285475e+00,1.187189761712390546e+00,8.970396320758181608e-01
-2.845806622100391259e+00,1.206049620211369966e+00,9.020392937729100336e-01
-3.067143365274556555e+00,1.124052967141100368e+00,9.312221468549664039e-01
-4.137282128009383553e-01,8.006723088116293185e-01,5.809756585818174335e-01
-8.003082693163950934e-01,6.629097336911466964e-01,1.241353821890207598e+00
4.482004274973167668e+00,1.067015371717165984e+00,5.782309038850572680e-01
7.030422662666456768e-01,8.378530499062613046e-01,9.784404946480245169e-01
5.184950089189912514e-01,9.285354365416885747e-01,3.798097999880079012e-01
6.560608089509438745e-01,8.685558253480150093e-01,8.843623260466230152e-01
3.001520674119468879e-01,8.693955043904654234e-01,8.740748038122460040e-01
1.074967077304726182e+00,8.609316736069608789e-01,1.321407795391515316e+00
2.094542999962990315e+00,1.079845442784505671e+00,4.080010776316602694e-01
2.792303538084780712e+00,1.020631684881073475e+00,1.237328881475566966e+00
3.325203594795432593e+00,9.926673651392249331e-01,1.613155800118779348e+00
4.549870180419790522e+00,1.168141532254920456e+00,1.081724077593023914e+00
4.525824552145356061e-01,1.065734442641664614e+00,4.781360022912911067e-01
-1.348152292730936119e-01,9.744971750820831113e-01,9.355523590942812495e-01
1.188639592107216592e+00,1.046063871625017683e+00,9.508891150330669451e-01
5.353055789385887664e-01,1.058972271191224390e+00,7.106914009619005324e-01
1.130693799199869254e+01,1.623864287833145070e+00,6.630613395900692986e-01
2.632077360678008127e+00,1.157654504799986217e+00,1.044935822645458368e+00
2.420668781737116415e+00,1.159199416898652579e+00,1.226080200333860448e+00
6.129318331941091991e+00,1.358611010925057982e+00,1.252572042867975410e+00
1.090913297673878013e+00,1.131292400175830881e+00,1.143155566539087120e+00
-3.748947802429818399e-01,1.095690488195392387e+00,1.006042455895683085e+00
6.030008362806472677e-01,1.113201945535884363e+00,1.127336788736848394e+00
-4.323498748807139691e-01,1.006335292784045876e+00,1.642716971790894487e+00
3.837352925057824216e-01,1.340246039072102047e+00,1.089242328791423020e+00
-2.967961346682046475e+00,1.120576887355777540e+00,8.935900916710927122e-01
-2.858890986352009556e+00,1.184796429625527558e+00,8.978923316805763610e-01
-2.809959717187198613e+00,1.223193155309090674e+00,9.007307109238320564e-01
-3.068727728534459409e+00,1.122760488556816316e+00,9.316826328794621803e-01
-4.129361730464713998e-01,8.013184323657774888e-01,5.807454568048591170e-01
-8.004107147662012922e-01,6.628261616005265422e-01,1.241383597068099531e+00
4.080246015700034867e+00,1.052626515882243652e+00,4.596266686864340367e-01
7.008901059679660817e-01,8.360973786114342943e-01,9.790660076001976853e-01
5.153397208450720690e-01,9.259614420759006981e-01,3.807268662303714413e-01
6.560330921563031215e-01,8.685332147735308483e-01,8.843703817727932570e-01
6.868137149299150535e-01,8.724307307465462014e-01,9.977894962322804151e-01
1.076192472888912510e+00,8.619313165486522932e-01,1.321051641247275032e+00
2.096715544931274433e+00,1.081617743314293278e+00,4.073696399930818446e-01
2.333962486048797746e+00,9.710384114035838232e-01,1.367916803067664056e+00
3.325823987913801627e+00,9.931734642388586609e-01,1.612975486444552908e+00
4.551471807088639743e+00,1.169448093838299840e+00,1.081258574058493460e+00
4.524230893203712855e-01,1.065604436467900040e+00,4.781823210673579183e-01
-1.351124867880970915e-01,9.742546808373081513e-01,9.356387552729857893e-01
1.189054209022950781e+00,1.046402104338329586e+00,9.507686090228311127e-01
5.347511522454657662e-01,1.058519985629224447e+00,7.108525418758890879e-01
1.130613711056403581e+01,1.623210951487218168e+00,6.632941111502734799e-01
2.631283913518735140e+00,1.157007233124938583e+00,1.045166433476489187e+00
2.420035665225302335e+00,1.158682938415727559e+00,1.226264211988855379e+00
6.129364969250337580e+00,1.358649056318406156e+00,1.252558488003588266e+00
1.091029976072283247e+00,1.131387583101996830e+00,1.143121654636945816e+00
-3.749052790288305292e-01,1.095681923583845307e+00,1.006045507307111286e+00
6.021486753708932271e-01,1.112506776849449874e+00,1.127584464380114282e+00
-4.322581098173766678e-01,1.006410152118486501e+00,1.642690300805601300e+00
3.836358775163239976e-01,1.340164939145031209e+00,1.089271223183529536e+00
-2.965693086836937997e+00,1.122427269365755542e+00,8.929308350567596309e-01
-2.859344477150480568e+00,1.184426484701893045e+00,8.980241361601540850e-01
-2.809582169498039406e+00,1.223501147999361383e+00,9.006209788700547669e-01
-3.071708021710848335e+00,1.120329249962198404e+00,9.325488378662599720e-01
-4.128182007436480006e-01,8.014146708224476612e-01,5.807111688368769009e-01
-7.989052115755709282e-01,6.640543083782929346e-01,1.240946031266957572e+00
4.479137482184333052e+00,1.064676723517651080e+00,5.790641206402000751e-01
7.027299586002525578e-01,8.375982781750954675e-01,9.785312650662464362e-01
5.139242688619268806e-01,9.248067565176090188e-01,3.811382591685181787e-01
6.572600313457601651e-01,8.695341169445955920e-01,8.840137789886023389e-01
6.835255973524415607e-01,8.697483777413691497e-01,9.987451686021497910e-01
1.075096694747312842e+00,8.610374118381687314e-01,1.321370122830965332e+00
2.633413527024798029e+00,1.118839094384166177e+00,3.913467611865137918e-01
2.334958940001248706e+00,9.718512902593127167e-01,1.367627189485494998e+00
3.325440890055691323e+00,9.928609438782670660e-01,1.613086831622858153e+00
5.076469692531485833e+00,1.197124838101283117e+00,1.068636260721499198e+00
4.529196762159968248e-01,1.066009537964555332e+00,4.780379909562208485e-01
-1.349631997283475549e-01,9.743764649839873337e-01,9.355953658518899596e-01
1.191336792616968676e+00,1.048264171256169552e+00,9.501051892936631660e-01
5.351738957889486947e-01,1.058864847814825705e+00,7.107296739082666903e-01
1.130414001449483230e+01,1.621581777190181040e+00,6.638745555803595710e-01
2.632071061406498824e+00,1.157649366033057792e+00,1.044937653492315155e+00
2.419054692725713274e+00,1.157882688889890765e+00,1.226549325976226790e+00
6.129360508685106623e+00,1.358645417515878417e+00,1.252559784441092283e+00
1.091118597174885352e+00,1.131459877682493342e+00,1.143095897425669527e+00
-3.755255813468897363e-01,1.095175898556527638e+00,1.006225794590752232e+00
6.026445585641159175e-01,1.112911304285655767e+00,1.127440338796013464e+00
-4.323859566539173249e-01,1.006305858297442679e+00,1.642727458749737579e+00
3.833647704906129050e-01,1.339943777727287788e+00,1.089350018873660675e+00
-2.966881129443580178e+00,1.121458097923092367e+00,8.932761327739623392e-01
-2.857643605742754112e+00,1.185814007326750463e+00,8.975297877158644466e-01
-2.847608883404320057e+00,1.204579386586567047e+00,9.025631106045370888e-01
-3.070336199276678446e+00,1.121448343772612599e+00,9.321501256043613903e-01
-9.986864548390406160e-01,7.355858692484991135e-01,8.888224844447180084e-01
-2.017155408224186042e-01,7.781734742295756124e-01,1.021340026749659291e+00
-1.370584268704760023e+00,9.458825860838216970e-01,6.446000465818229053e-01
3.362984534495715334e-03,9.774713124160291366e-01,9.538252339993453788e-01
4.374652385823555450e-02,1.032057622734366298e+00,4.886895464833121983e-01
-1.347632033577123467e+00,8.513191020896340167e-01,7.461644364754503878e-01
-1.383246655575492978e+00,8.316539085370411311e-01,6.698536339031240239e-01
-9.550822550333561978e-01,8.239265554887897913e-01,5.175768954388555443e-01
-4.168724472711731743e-01,8.980891307950880087e-01,5.398222481502527037e-01
-1.865763805441079670e+00,7.706749677510547070e-01,8.019400517827782737e-01
-9.984287976092546257e-01,7.357960587044227729e-01,8.887475978600379856e-01
-2.036516985335444785e-01,7.765940117156694411e-01,1.021902759798169802e+00
-1.372264460341874548e+00,9.445119334289518997e-01,6.450883845703050401e-01
4.166124626865446053e-03,9.781264913108184134e-01,9.535918059733312635e-01
4.417875603411811763e-02,1.032410225476998011e+00,4.885639206995234796e-01
-1.347571186019355993e+00,8.513687398004488038e-01,7.461467514844601912e-01
-1.383027588477475422e+00,8.318326172586296696e-01,6.697899633172066380e-01
-9.557584676423245273e-01,8.233749204328444371e-01,5.177734327254098767e-01
-4.180904766802072126e-01,8.970954969700388748e-01,5.401762613582586914e-01
-1.865769378310108584e+00,7.706704215626550836e-01,8.019416715049525468e-01
-9.997288764484513202e-01,7.347354912827535056e-01,8.891254582607073242e-01
-2.029682105497340183e-01,7.771515818159409061e-01,1.021704107965966335e+00
-1.372489838061440315e+00,9.443280766813956228e-01,6.451538893019024279e-01
3.850877300434628510e-03,9.778693214884192075e-01,9.536834307867532168e-01
4.436893728350330829e-02,1.032565369943033051e+00,4.885086456185623316e-01
-1.347658728868276201e+00,8.512973248287059036e-01,7.461721953075356462e-01
-1.382394653566281439e+00,8.323489475969222395e-01,6.696060044433824743e-01
-9.555642457791423405e-01,8.235333611169448620e-01,5.177169832634017643e-01
-4.163625240800100658e-01,8.985051116631679324e-01,5.396740419218961637e-01
-1.865542922336860920e+00,7.708551579189648617e-01,8.018758533851544357e-01
-9.993946178071052566e-01,7.350081699963322279e-01,8.890283079184833070e-01
-2.015720195823568206e-01,7.782905547841835192e-01,1.021298313130731383e+00
-1.371263784175006384e+00,9.453282566473785176e-01,6.447975438259185843e-01
3.170385726855605608e-03,9.773141957745786756e-01,9.538812117296409099e-01
4.328694943899131370e-02,1.031682714965554304e+00,4.888231191321065205e-01
-1.347503380887830948e+00,8.514240533024834967e-01,7.461270443148694254e-01
-1.382755652898935095e+00,8.320544545862572638e-01,6.697109268129843862e-01
-9.554255937057065662e-01,8.236464695436028771e-01,5.176766848396119336e-01
-4.172455003449851429e-01,8.977848046844632002e-01,5.399306738700564434e-01
-1.865657092376701298e+00,7.707620212405306148e-01,8.019090362473761946e-01
3.539420869656906277e+00,-9.285383762359834536e-01,1.549312454187701915e+00
3.353793971352938108e+00,-8.413749666405972993e-01,1.147610536715010898e+00
2.507253957931946164e+00,-7.538206751234336478e-01,5.991448543113965242e-01
1.328954203683922475e-01,-8.598070350432313047e-01,7.527050929248861877e-01
7.853934303998461042e-01,-7.945140405139400341e-01,6.035918374875434145e-01
3.780385415140358862e+00,-7.344223500416814376e-01,1.578165647123600079e+00
-1.089556480748864020e+00,-9.608297789969216796e-01,1.552011747878071501e+00
5.052049846378586118e+00,-5.670195438505843955e-01,1.314723202004540514e+00
